SeqID,Cate Code
68702_4090ca22e508aab27c8ce839c06be6a8,14
68703_815bdf6750c742bbc3224afe19bae945,14
68704_378fb8bace0eaaecf113c1dc90ccffa2,14
68705_525dd978aae6ce43f3e25c660eee488e,14
68706_28b14a6291ef8e684509877685b55bac,14
68707_c26a69c1b088c6d6d7bc87d26d35f6e0,14
68708_77e38d39ee535267f67debce35da466a,14
68709_17978e99f430582409787be10eebdc85,14
68710_920684b71b8cca1f7ebd1f849cb04b61,14
68711_61f5e7d21599f33db2732fbccf398404,14
68712_7bae9cb13313cb03c21bf02d47b1fbde,14
68713_e3d4400b222fd517ddad227653081d36,14
68714_2fc7cb63327a08237677cbf7b7acd897,14
68715_7defbe14c8c8c0d490fc0d7d791a7d8f,14
68716_7702846701a008250a8cd14e452fc848,14
68717_d019dc1ac2a0c6fd2b01698bde38a615,14
68718_fd35365a616d6e652c56e3d8e802bdec,14
68719_32759ed0707f3e18b5d3adf46d7aede5,14
68720_dba4223b12ce612f428412c5e4e6ea3c,14
68721_7c938b847649904b2370f0d8e91fe4b5,14
68722_57fc584d585b108d38f96998377a557f,14
68723_ce50a54eaf29b9bacad902097214ff76,14
68724_ed80d9dd67cf8de66d83375aea91620b,14
68725_a5a67b3c45e8eefd40e9059fdf479cde,14
68726_c539973806e57f4149abeb47a8b4209e,14
68727_310dbaefee8f9650d55d282517cccb2e,14
68728_453e3ccf70baf9852ed20c44929bc75a,14
68729_e15cae6a625e0d01d31cc661e71e33af,14
68730_5fab5e3f9f1a5a6c10e0d3b9b9e44cdc,14
68731_faf765be1a9c5429297bc3a39aabc93d,14
68732_d0221acfc108cea71672ac60af4b0e36,14
68733_0c555dd8ee6edc8f3ffc69935902d258,14
68734_80976bbe431de8aa84dea9585fb27e16,14
68735_33e15cb1532e4c236f58832c2280735a,14
68736_c4c7740caacd7e200024be8f78d20383,14
68737_28ac57541afb602b0b55a01527198a13,14
68738_7c8ddb74b72bbfa88f6b313389d51b61,14
68739_12ec0d841ca35263f40685a43671d7c2,14
68740_62474c070b861c0e871d864ba6262486,14
68741_15dea25b1e3680e2da3750079e965c91,14
68742_67ff6faa4249fdee7f5916b28d6e4128,14
68743_22b446ce473c84a4303f0617702f4093,14
68744_84081c4e0ab221d72035e5855d2a47c6,14
68745_36f89f9d0cdc7f568ed6ba1d70797a04,14
68746_bf509ffd216c12e660b62e49be40019d,14
68747_693bdee901f5c790bc04e84104920493,14
68748_3a6d010780452683a6ac157f70437c7f,14
68749_11842daada5fb5b2308054d8d2592394,14
68750_114e72b6b1c1cf895487ca4f6b19c72a,14
68751_fe93971eb8317224eec71e8d99fdaaa2,14
68752_8e48786a2a1a92a45165c03316be0326,14
68753_276ea97d938d18ba8df45c557ba8a180,14
68754_eeaf5ee6d0be2a4a2a797d8704a5f6bf,14
68755_52783be2af0119ba21b5013d7efdf783,14
68756_58b9eda47f18fa4a71eaeb0deb8f71ee,14
68757_d3b96fe890eea9dc5355074da7d46af4,14
68758_cc7696fa8d44c395aca3e11a0a21f1f8,14
68759_64271326207e8a03570574b06947151e,14
68760_9f45ab4379b50f4d8811e2c26c9ae56d,14
68761_03dc56ff3b26dd95b893a17432d62ac7,14
68762_1e891c03a6db158670ffadc6944f7f20,14
68763_7ae5c8af799bda4bc07ec4b33b43a542,14
68764_aca8070107b6e4168b165744c8c77322,14
68765_d241423489ee82e18f443ab8196f439f,14
68766_b3f9dd6f092bbc1a5ad0e57dd42ad3ad,14
68767_22d2da834452daac8c9c5dbfb25b795c,14
68768_4c1cee20ac15a4f077e9b142ebb96866,14
68769_dcd99f6ce252613f51bab35ed86829e1,14
68770_4da846104b2f95c56fd389e99dcca547,14
68771_da2f9e6d187980eb22aa50754d7b10dc,14
68772_451de1ba8697b0d1ded9c80c05471d80,14
68773_884e280f64357dc6f4d78f8662bb7913,14
68774_e0621f8d44a3267345d3d88773448c3c,14
68775_0ca2161efea42018366bd01cde649bbb,14
68776_71e8eb0455808e8a24e6dd3fa05d256a,14
68777_a830613666c87ccdbf2fed73a78f0c1f,14
68778_8c616cf0a270de2c47c2e592a074a88d,14
68779_60a02dd614c1b180307cc244d831482d,14
68780_e1e6fcec0483b97c1cebb483dcade6d8,14
68781_257e5c1aea33424a772620ed10e530d7,14
68782_3ef7e40bf3329ec0e86b4a36254456c9,14
68783_6a6c7c5ad4b8139cf0cdeb4751941949,14
68784_9fceba9c8dd8e8c5191554a2c9b937b1,14
68785_9603821ffc6c705403698170c6a22853,14
68786_51f70481cb181232069e1575eb1f6040,14
68787_7b3483e8db3fee77f3263cd3d16c62d2,14
68788_d6097a8cb5dea3b74f0bac2f4f4d0efd,14
68789_e70a89da009f5feea474fc76e25b52ec,14
68790_c11e2d4a2bcc4bbf49c903932eb69c9a,14
68791_9c480e5fd8ff80040ad349ef810fd931,14
68792_dd60cfa5b1321ad35dbe16f0958e56e6,14
68793_b34a6289c8cb441aaefb9b09fdc817fd,14
68794_5e97416bfe35fa8be2cef3d1f0e3934a,14
68795_45af674fcaaf2a33273ca0d50667350f,14
68796_8f584c84f4ac2f4f5c242aeec28e7a2c,14
68797_e8c26c902d89c39c5bb75e9b2b0fd78e,14
68798_0408b1bc9190709a90af37dc8284967b,14
68799_2c768793f5bc490fd8835f1b53c8891d,14
68800_8b767573fc75b79c5ec0ae4dac59827a,14
68801_3eda40292ac69b8b77c50efbef6e90df,14
68802_619b5481e50c7164bb92306b147be5bb,14
68803_01ae1147961e2d23f9a8dfef12b9ebb0,14
68804_b89caabee9defe16c8780ed8d0186be3,14
68805_9bffbad31d603087b01eef6ba9aacbf3,14
68806_17129ee25e33c9ef8c0e79d5a1fa75eb,14
68807_157a9e20150f8b16b21ab03c06932d4e,14
68808_04c8c445e03481468a7dac1902794ca5,14
68809_5214e5e7eec5727c2d881149090b6ad6,14
68810_8b468b207eb0cc7a0f19784b5dd398fb,14
68811_c8e9f0274986563e0de14901f78f6387,14
68812_73886f42c68ba2567e846959aa6e8f2f,14
68813_ecf5275d00ecadf4a04db142e88fe5d2,14
68814_347cb7d5c5a1e0ae6d2b6cd182e22a84,14
68815_c41a429f414f0dc1caff58eaaaac7145,14
68816_fae0971d7bd375fb3fbb1b3004a9b0b9,14
68817_4905576c663ae2119188ac6db859cb06,14
68818_92ea961fe456835bfb9a6ff77c1ef242,14
68819_cd89fcde06fe530888013edd17ff6599,14
68820_52f48b82be13618d70c96a84fbd3b78b,14
68821_3a2bac81ac1d464f1b4e9096972c2bc7,14
68822_0b528de35677415f0f32bc20d6ec9325,14
68823_9e25a722e27b589734b40215468d1177,14
68824_f903844bb60725d3933b329f20ed55e1,14
68825_dee4a2b975db383052604993d54f0299,14
68826_34e44b9895ae3d50eed2d92f88e62098,14
68827_22e111ad492214412d5b0343eb0dc309,14
68828_212713de5b5f5da647c15adabdeaa5ac,14
68829_0be8a7133a2450ff57a608bd31b43d97,14
68830_1c6d1ec516568ff111611a55803f9bff,14
68831_a0a052d98c07cd152d8c37ba0c33d6e8,14
68832_4f0df4e209cf07d6aa7da9201390fb6f,14
68833_1b75ff1a6a196ebabd0c3145c0f1131d,14
68834_6ee290dd08005c2f6f5e5f9ede8e8ca6,14
68835_c1a6019b0197df47858a79fbb9146262,14
68836_ffeb19a339b498150b41846e66df1931,14
68837_76c52a6d7c09bb031978ea15fc76322f,14
68838_4ff2e2dae887ef7c38a1a7192868dd18,14
68839_64f88ae5daed52417862239866381999,14
68840_84d96ee9baf6634c6582c69f86b74358,14
68841_b10d6bd3186b02fb09653ca8d1d14ca6,14
68842_451936c7e7870fbe5282526a8a159df2,14
68843_58a477a1d1488b7e94ca33338fe8d02b,14
68844_b2a63737d769943eb4f579eba68f8e9e,14
68845_275a4d0c07e9794550034ec5ab176245,14
68846_fd123a4f3d3eb355360fef93c70328bc,14
68847_a227ae1afff4c15dd4cf190e155eaec9,14
68848_38deb31b45dffa1f7ac98aaaca606ad3,14
68849_dd7da006b6d4e3adb52e5a8ccbd583db,14
68850_6c099cdefe96c99b1fda45a03cac7666,14
68851_6153d943d2bfb64bf407442b22abd6b3,14
68852_e6f148fbe4c7ac915c2884abc882ba7d,14
68853_5ca38f013494446f2dc2cc89e58c7360,14
68854_f5cfc70954adb675ccd92ffdfc040c82,14
68855_b1f16ffe7e978bd94612c5e09b53eb8c,14
68856_53da62570bfeab1d7a03eac5e191a55a,14
68857_0b8b27c8d15f359221ac4319c0d8dab8,14
68858_6b858e763b689c4a989da932fa120721,14
68859_f5e9e38b1d3529493250c3b162172738,14
68860_003a27080d4f828c5df2a24ecdf27ed1,14
68861_4a03f32597432449f5f61e8d919376f3,14
68862_726a1ba53dc4d2c6cc19697e4f5dd631,14
68863_66a396d668feb4773fdf52f872e46785,14
68864_0340e7c186cd4d561e0f82db719d9037,14
68865_84e04176d6524d45c77ad391a82013e5,14
68866_200f8c2367aba7c0cd9ec6137e558938,14
68867_c04277628c30b5b10c8558a2e372e639,14
68868_c80cf5c02b7868a0a87aa7e5401f418e,14
68869_29428e15392e282c4e5249a8cef6de66,14
68870_233ecbed51e78c2cc701f00c2360e167,14
68871_57491007e95195ae33afb388280f1afe,14
68872_377fa072f4851788140de3f4f4b5fa2e,14
68873_0b3e8cfba4e7ffe1adedd44ef536d82c,14
68874_8965d9a31a417e728fc4a40dde48389a,14
68875_fbc8637964bb807d02708162fac75aa3,14
68876_854e7a324e8eddbd3da4cdbf6390b5f7,14
68877_a4c090dddfa49177a4814d9ba0f01506,14
68878_806d22d3ed4c92f7ad26385ecd33eb6d,14
68879_54c715693640175afdcd189fadfe7774,14
68880_f8a0af6905827e6a5eb45e4801101dc3,14
68881_e949199f146e686453e07c8ca2aa0e0c,14
68882_2fd3c950b455719aa7b6f360fa315f2d,14
68883_bea894a0ccc9d2ffe7766c3ea4b6804d,14
68884_853f832442c8af7c52ed451e75ac801d,14
68885_77ea92148743dcaaab048d3bd22ccfe8,14
68886_759875a59c0081b0a65b27184235fbd0,14
68887_b0f9ee7bdb9a88dd1f03bd78fa795dd0,14
68888_61ec80fb0a59e4cbf3d9e73ac9092576,14
68889_2a2edcc35a8fa12bc14be365e1170f28,14
68890_bc481cdf64c485deb0139a939c438bc7,14
68891_e3e525e39990c1f53e3ddb83315c0c97,14
68892_3891a6adcfcec67a021b96671c4b18aa,14
68893_8817d23107df3eb446f1e0ee3cd61c3a,14
68894_e33d55982ce36b1e798b1f35ea46257a,14
68895_7e321290d31dc2cd8e9f140bf8180938,14
68896_ffbd735e2f0436fd524bc72c264ee5b0,14
68897_7dc92fde2e9819646a18d041b47193cc,14
68898_32ea72d8acfedcb3fddbf76b2d148d65,14
68899_c80eedbdae6c41135ac8329f15f8387f,14
68900_55fabe4dd5ad431945aa6490ef62e9eb,14
68901_353257efbc92d02457b6958d8623cccb,14
68902_541819959efea7279653fc9d8439a2c4,14
68903_d77d4ea5a14905cb6583ceb0f61ec0ad,14
68904_1090aadd2acf0b4d2f7e139c95d78c5b,14
68905_ed2adc920cd603bb32a01a3c181fa7a0,14
68906_6f3339d77f7b65767f511e26b5758a8f,14
68907_8c8645cc5b7a088e4e9d334324780978,14
68908_d8077addb3d4c5cec36a8fbbc33c688d,14
68909_ac453cba61d30f4b229d763148bc15a5,14
68910_f435f72277c14ea5c0fc14e91f31285a,14
68911_acbd1741b5614380c01288a4bead764c,14
68912_4ba3467a21994bf2c4813565b2bcc39e,14
68913_8332f1e06c5bb267293a0a3334712949,14
68914_036d1bff297e02acfeeb665d5c0fcaa7,14
68915_381c8630d6f834f4d38318a6ce59efb9,14
68916_5c3a16cfe0e1fef5f5b7103bb4bc040f,14
68917_6a097ebd61c1469b0931a31afabab12c,14
68918_2065bb7905e3fb06caa9e62cbd493038,14
68919_0e5ae1fe81268aa2beaa949ad4b82855,14
68920_5c9ff20f707c105f4027453a5586b9a8,14
68921_e929a03994ac01c1ee59895dadd2595f,14
68922_221e11ed527d18b2cae42dcc8dbc2811,14
68923_24294774248f7fa28dceec522753049c,14
68924_20c2f0a6fd37e8d8e40167bbfd1ce91a,14
68925_c8f8f1f37524d4985a44ea1aeadffa8a,14
68926_2a0a7e42f60dd15c41ff3c25ad4f3fde,14
68927_b06e22a13df89cb92029876000e633ce,14
68928_73d8ea2ce60c5df5b100a5fb4aa3201a,14
68929_2f4a5c55f37ddf12f533d0ccc5c42ee0,14
68930_03d415cb85d4bb7df9ea54faee32fdf8,14
68931_8ad9510b8f21c36100749f86e9a69b36,14
68932_72aae3ea9007d467949a1e967c68f743,14
68933_01765f11468335f88ba7024a3b463240,14
68934_27b209fc20503e078051c446cbac9d35,14
68935_e09a3aff4ae395b6842d1089c0185565,14
68936_7cf3d354579f45b6108bfebe10e035bc,14
68937_2a3f02d96e389821bfe738c60bc967ba,14
68938_075f50cd734b7b18e017ea67a0f43643,14
68939_063e3cf9b13af03e460fde2974b83973,14
68940_588d24d9fba8f479270519aea6509b20,14
68941_3a46ca346201caf59c64f259ed13c7f8,14
68942_9f7b3daf2e4549a69b1d41a1d1663d6a,14
68943_63762a9d14036a8c8ac00597ff08ddbc,14
68944_285a1c5df8b8bdf30cafe50ec5639a36,14
68945_da9b5edef2fccce89828b131610f7631,14
68946_d37cc66c5fead118e8e7edc4de23a369,14
68947_55f5746d859857c2759f1ecdd7dcf36f,14
68948_15658f21e8eb5b91a6b9b717eef055f3,14
68949_e26efb37f4f9ef9806950ba77b67ea4f,14
68950_fcb88c3a438b340f351587419b57da00,14
68951_de2d3a6ed4b7bc4f7ce30ba71ec1038c,14
68952_d787d0d2455153d8dec8b3bdef918a02,14
68953_a4399bae56cd7cf0e03c0d6a445a22b0,14
68954_41d0c5065a01618951bf89e7fe9fd2a7,14
68955_1d1720ada5c5b1824194c91e262fd2eb,14
68956_da6a8432a8bd4c3dd4d145a7f005cfdf,14
68957_93bb4e7141d456c4a458535d89416224,14
68958_13f359f9ef2d4ca7f15f385873f29ea5,14
68959_e8986a5fe3030a222b80d530762ea9f5,14
68960_bb94f7d2bdb7db5731ff8da3b89480df,14
68961_a6898ee296c04b601bcf5753650bc7cf,14
68962_33c3f782790400c96a6ee4898a5c0faf,14
68963_826fb46249bdd13006294b3ebfd5ab9e,14
68964_0a5f3e1a1d6e6ea0bd72831529c510b7,14
68965_df1c458836fcb81e378f462ae907e141,14
68966_a2142b2c593b7842e44d12907b7470a1,14
68967_545d260aa6b722cd9f425dba164edd4d,14
68968_d3e8c52f289cf36245a0110852b3b9e3,14
68969_ce55b759076e0ee8dde5e9fdf934d2f5,14
68970_b14c91296a66fdac39464ffdeb758e72,14
68971_f50843cdacd9b3fabb45bb814e60f40f,14
68972_1b7a4deb4cbaab8fff02ee8cd75be84a,14
68973_0c2117b7f29ad9b395720056c632a889,14
68974_b416cdd762c86c401d1dbc0d566ef5ac,14
68975_98ba685b2dcf5d2da26e4442b36df1c1,14
68976_6dcb559498f65060f6be9f0d31acff82,14
68977_16892fe8b2cb52139bbf2897ae27cddd,14
68978_8f9c76127e5a76b3b0400a9a25ce4d5c,14
68979_3bdbcd470a4aa4fa218c093e86da8e5c,14
68980_355e86fad61a759c3bc2b7a1d2bb2520,14
68981_b347432df414ed907cdea1e010cbe49c,14
68982_7ba5d2a5b000ede844c6988c8f1f42e1,14
68983_443eeb7f49c2e056ef70a26b055dd949,14
68984_18ef2c2f32e440cff15b30a374a3ce4e,14
68985_12175412dca19616fb9b9c30fc947a71,14
68986_e05445519ba39e57625eea27725ca657,14
68987_16ae0a90846f6b7301c9148ea674198a,14
68988_d482447540a8bb6b77652879251d7470,14
68989_e76e67ad8d7f0d12d694416f67a584b1,14
68990_a5fe248d00e73889eba155f53c1327be,14
68991_828c88ea34e011d50102edf037ca07d2,14
68992_77b2f921c2898a82b2006ade4dc2b9b0,14
68993_f16da7493098c8f007af1dde2276fbe9,14
68994_79024575ec643513ccb3571b4916eea7,14
68995_c685533a8ca8a9a671012a07f8c9bca5,14
68996_b4ef15e1a7a4160c60a9f07fc12a2ff8,14
68997_c2ec948a3b438f732034159c69c764e2,14
68998_8142e750efbd380b1985ada586a9abca,14
68999_07678a101f55229f42bcbc0eb0c6f637,14
69000_6ddf424751ff490ddfc033f72ece1150,14
69001_de156ac5d913da661e7ca9d4fc057671,14
69002_b6a0cd6e583a0ccbb5a020a8342df1c9,14
69003_856cf5d4fa128ea8a89397a7229b15c5,14
69004_081751bff67da331fe7a8546c8614ac0,14
69005_c90fbe0d1e4cece19ece10afae6ee039,14
69006_09ac1b672ebc7c87e76b195854f766a4,14
69007_e08c166ce7f03bda4de2812359333f0a,14
69008_335bdfdb2c124ee79eeb85983372c2c6,14
69009_ec818991d6454f277e89738fb9f055ae,14
69010_bde22361766c6b7daa7ad868121a6498,14
69011_8bda6fec7a76025a2c6ebef7ee242f50,14
69012_ed8b6e2ca20fb8594049c80f240fad4a,14
69013_ad44ed8a0f3cfc8c065da85640c65776,14
69014_b140832ab1701a401930eb6c0570e704,14
69015_fa49b384f964838fbe656a836194d394,14
69016_f472c67947e3b43fa32ddfa26f932a30,14
69017_43cd64e43806f89aa08a38a58ece86d1,14
69018_be24b2fddac87cd580af91fc64e330d4,14
69019_57ad7a0a1c0d874f35e65cb87ed28a03,14
69020_fb7d74098f2e0253c7c2b2e32c0ca863,14
69021_08f1f3d475c7476363025b840a84e935,14
69022_66cbc416eaf0c92b3ff99db37d6ecb7c,14
69023_9fea1cddba1354cbb10904e0cfa1b0ed,14
69024_07c367f2beb2e2f52a038cd264df5e14,14
69025_e12fc1462d99b23a4325a01c9fdc825f,14
69026_95ab2da641f9bb5f2b1c475d2e0b2d9a,14
69027_69f085cb3f04216435823d7da822aed9,14
69028_be74ea0ee87a614908f160e93a4a06bb,14
69029_a0a3dae8a7da7aafc41aad85e549b1fe,14
69030_05cbafd6acba31d1314b8b9f424b273f,14
69031_170d49cb3868a776884d096716310718,14
69032_283703d7ca719bb5742df075de634ece,14
69033_Q19013,15
69034_Q93650,15
69035_Q81YY0,15
69036_Q81IB3,15
69037_Q9K9L8,15
69038_O31465,15
69039_Q89NA7,15
69040_Q8XMU7,15
69041_Q8XD23,15
69042_Q8FK76,15
69043_P77454,15
69044_Q83SE1,15
69045_Q8ZHF1,15
69046_Q81BN7,15
69047_Q9K9D1,15
69048_O07637,15
69049_Q89KV2,15
69050_Q8XIW8,15
69051_P0A6W2,15
69052_Q83RE2,15
69053_Q9ZC49,15
69054_B0C9Y4,15
69055_Q8UEA1,15
69056_B9JFR4,15
69057_B2UL96,15
69058_B6EMU2,15
69059_A6TU96,15
69060_A8MIB3,15
69061_Q3MEJ6,15
69062_A8EX66,15
69063_A8IEU9,15
69064_C1EWD5,15
69065_A7GKX3,15
69066_Q5LI65,15
69067_Q64Z72,15
69068_Q5WL84,15
69069_Q8A4M8,15
69070_A9VSP6,15
69071_Q2KVV8,15
69072_B2SBQ3,15
69073_A9ME88,15
69074_B8GYE8,15
69075_Q7NQH9,15
69076_A8AGR2,15
69077_A5CLW1,15
69078_A7FX54,15
69079_C3L2L2,15
69080_C1FUY9,15
69081_B1KYY3,15
69082_Q898A3,15
69083_Q47UZ9,15
69084_Q8FMX4,15
69085_Q8NMT3,15
69086_A7MPS3,15
69087_Q11UA6,15
69088_B8J1X3,15
69089_B7MQK2,15
69090_A4WAF3,15
69091_C4L2C1,15
69092_Q8RDV3,15
69093_Q5KY26,15
69094_A4IPX2,15
69095_Q5FP94,15
69096_A0M4Z1,15
69097_Q2S6X2,15
69098_B5XQU9,15
69099_A6T8Z6,15
69100_Q5X8E2,15
69101_A5IAB4,15
69102_Q5ZYX0,15
69103_Q5WZT6,15
69104_A6W1W5,15
69105_B7KNQ3,15
69106_A9W5B4,15
69107_B8ICY0,15
69108_B1Z987,15
69109_B1LUS0,15
69110_B0UQS5,15
69111_B0JPM4,15
69112_B2HGL4,15
69113_B2A4X5,15
69114_Q8YSZ5,15
69115_Q8CV87,15
69116_A6LA76,15
69117_B2TG13,15
69118_Q189A6,15
69119_Q7N7H7,15
69120_Q6LML1,15
69121_B4EUR1,15
69122_Q15U72,15
69123_B7UV83,15
69124_Q9I387,15
69125_Q1I8G2,15
69126_C3JXF9,15
69127_Q3IHY7,15
69128_A4XNJ7,15
69129_A5W5B3,15
69130_Q3KAU3,15
69131_Q4ZU37,15
69132_A4VFZ6,15
69133_Q1QB42,15
69134_Q8XQS6,15
69135_B3PPT2,15
69136_O87405,15
69137_Q1MG12,15
69138_Q98NB7,15
69139_B5ZRF0,15
69140_Q92PH0,15
69141_Q2J097,15
69142_Q6N239,15
69143_Q218T3,15
69144_Q13BB8,15
69145_B3QKT6,15
69146_Q21GQ5,15
69147_A4FAB4,15
69148_B5F610,15
69149_A9MRQ5,15
69150_Q57PB3,15
69151_B5FHM8,15
69152_B4THV9,15
69153_A8GJ45,15
69154_A1S8I4,15
69155_B8E920,15
69156_A3D705,15
69157_A6WQU2,15
69158_A9KXQ3,15
69159_A3QBZ9,15
69160_Q8EBY0,15
69161_A4Y8Y3,15
69162_A0KUF0,15
69163_Q325B0,15
69164_Q32G00,15
69165_C3MD81,15
69166_A5VA34,15
69167_Q82NI9,15
69168_P73903,15
69169_A7MTN6,15
69170_Q5E7S8,15
69171_B5F9R6,15
69172_Q87LI9,15
69173_B7VKR3,15
69174_O94925,15
69175_D3Z7P3,15
69176_P13264,15
69177_Q9UI32,15
69178_Q571F8,15
69179_P28492,15
69180_B4QDF3,15
69181_T1ELP4,15
69182_B7Q1F5,15
69183_Q16YE5,15
69184_Q1RL13,15
69185_B0WH52,15
69186_A9V4G7,15
69187_A0A1X7UL00,15
69188_A2GK90,15
69189_A0A1I8N995,15
69190_A0A094ZJR5,15
69191_G4VKT6,15
69192_F6TQT4,15
69193_B4MFP2,15
69194_U4PRW7,15
69195_B3SA78,15
69196_V3ZLC8,15
69197_A0A212F1W0,15
69198_F2U7J5,15
69199_F2U7J0,15
69200_T1K7T8,15
69201_E9GPV0,15
69202_B4P502,15
69203_B4GIL1,15
69204_W2SZ43,15
69205_W2TI03,15
69206_A0A1S3IUW0,15
69207_C3ZFA4,15
69208_Q28YW2,15
69209_E5SIY2,15
69210_B4J8F6,15
69211_B3NRW8,15
69212_B4HPM9,15
69213_B4MPF7,15
69214_A0A158NUE0,15
69215_L8GVS3,15
69216_B3MCU9,15
69217_B4KRS5,15
69218_D2H360,15
69219_I2CUE6,15
69220_E2QV76,15
69221_U3AZC8,15
69222_A0JN67,15
69223_E1BHZ6,15
69224_G3RKB6,15
69225_W5PFS4,15
69226_H2NHQ6,15
69227_H2P854,15
69228_G1SHK8,15
69229_G1TBD6,15
69230_A0A0D9RIF0,15
69231_A0A0D9QYG5,15
69232_M3WG75,15
69233_F6QBQ6,15
69234_S7NCU2,15
69235_G3VLF7,15
69236_F6YR42,15
69237_G3SQ31,15
69238_G1S6T0,15
69239_R1EDB7,15
69240_R1DSG3,15
69241_R1EXE2,15
69242_A0A1E7FML1,15
69243_A0A067CE66,15
69244_K8Z6C3,15
69245_K8YT10,15
69246_A0A061SKA2,15
69247_A0A061RM92,15
69248_A0A2B6F5B4,15
69249_A0A2C5KS57,15
69250_A0A2B5X784,15
69251_A0A2C5B2R8,15
69252_A0A0K2JSA2,15
69253_A0A2C2EA36,15
69254_A0A2B7FGA5,15
69255_A0A2B5YAL7,15
69256_A0A2B9BDE8,15
69257_A0A2B4T3Z8,15
69258_A0A2C1S3P7,15
69259_A0A2C2UX79,15
69260_A0A2B0AXK1,15
69261_A0A2B0U693,15
69262_A0A2C3BU21,15
69263_A0A2B4B1X0,15
69264_A0A2C2ZAE9,15
69265_A0A2B0M5I2,15
69266_A0A2C3CQA0,15
69267_A0A2C4CPF1,15
69268_A0A2B1XCS3,15
69269_A0A2B0T5L8,15
69270_A0A2C4V8Z7,15
69271_A0A2C3IAM6,15
69272_A0A2C2C9A6,15
69273_A0A2B6XXJ6,15
69274_A0A2B3QK78,15
69275_A0A2A9SVF7,15
69276_A0A2A9W3D4,15
69277_A0A2A9RND1,15
69278_A0A255I210,15
69279_A0A2B5D105,15
69280_A0A2C2FNG1,15
69281_A0A2B5Y1T2,15
69282_A0A2B9CAL2,15
69283_A0A2B6L1K1,15
69284_A0A2B1D0W0,15
69285_A0A2B9ME09,15
69286_A0A2B7CJ58,15
69287_A0A2B9U7M6,15
69288_A0A2B1PBB1,15
69289_A0A2B4J1P2,15
69290_A0A2B4U7M3,15
69291_A0A2B9FVL2,15
69292_A0A2C5R8X2,15
69293_A0A2B4EYQ0,15
69294_A0A2B3SMR5,15
69295_A0A2B4JV40,15
69296_A0A2C3FG14,15
69297_A0A0S4U2F7,15
69298_A0A1C5ZD21,15
69299_A0A1V0MH05,15
69300_A0A2B6LFY8,15
69301_A0A1C6FLM9,15
69302_A0A1C6K5E0,15
69303_A0A1C6B6B3,15
69304_A0A1C5UK51,15
69305_A0A2C6C5H1,15
69306_A0A212IG92,15
69307_A0A212ILB8,15
69308_A0A222T1W5,15
69309_A0A2B1H9Q9,15
69310_A0A1V5M7E0,15
69311_A0A1X3MAX8,15
69312_A0A1X3MEK1,15
69313_A0A1Z4T0Z4,15
69314_R9X1X6,15
69315_A0A1E9DND1,15
69316_A0A1Z4UUA9,15
69317_A0A1V5R7E2,15
69318_A0A1M6N4N4,15
69319_A0A2B8USX6,15
69320_A0A1D2YTI9,15
69321_A0A1V6A9U0,15
69322_A0A1X6XCI8,15
69323_A0A1D2ULX5,15
69324_A0A2A5JA17,15
69325_A0A292GHD0,15
69326_A0A257R6Z3,15
69327_A0A1Z4GP07,15
69328_A0A1Z4GID6,15
69329_A0A2D0MZ86,15
69330_A0A2C2V5D2,15
69331_G3AB59,15
69332_A0A1D2PKA2,15
69333_A0A1Q6PC51,15
69334_A0A2B0SEK0,15
69335_A0A285Z9V8,15
69336_A0A2B1SZ16,15
69337_A0A2C2YLM2,15
69338_A0A2C0ZYG7,15
69339_A0A1M5RQ92,15
69340_A0A1L8I7C9,15
69341_A0A1V6HHQ8,15
69342_A0A1H5Y9Y3,15
69343_A0A1H5SQG3,15
69344_Q4U1A6,15
69345_A0A291BIN5,15
69346_A0A291BUG5,15
69347_A0A291BQB7,15
69348_A0A1H5TZ24,15
69349_A0A1H5VAC7,15
69350_A0A2B4FE47,15
69351_A0A0X2PAR9,15
69352_A0A258KWB3,15
69353_F5CEB6,15
69354_A0A1H5YU79,15
69355_A7K5M0,15
69356_A0A212HTJ1,15
69357_A0A1E7Q4F3,15
69358_A0A212HPU3,15
69359_A0A1F1UA75,15
69360_A0A222TG24,15
69361_A0A222THM4,15
69362_A0A257Q882,15
69363_A0A1D2TXM7,15
69364_A0A1D2K6J6,15
69365_A0A1H5VDS9,15
69366_A0A1H5ZA19,15
69367_A0A1D2KQT4,15
69368_A0A2C2M283,15
69369_A0A239V750,15
69370_A0A1M9M341,15
69371_A0A1N5RPZ4,15
69372_D0PQZ8,15
69373_A0A1N4KU42,15
69374_A0A1U6TKW0,15
69375_A0A1N6PQN3,15
69376_A0A1N4VC33,15
69377_A0A1H5VNM0,15
69378_A0A1V0BIS9,15
69379_A0A1N3VDI5,15
69380_I6HDQ5,15
69381_I6HDH3,15
69382_A0A212L5V2,15
69383_A0A1B4MK90,15
69384_A0A1C6LHY6,15
69385_A0A1V6A0K0,15
69386_A0A219BMI1,15
69387_A0A1B4B4A4,15
69388_A0A069B7H3,15
69389_A0A1H5TEU3,15
69390_A0A2C4RFL5,15
69391_A0A285NCF4,15
69392_A0A2C4RH73,15
69393_A0A1H5URH6,15
69394_A0A0M4C2K8,15
69395_K7NB71,15
69396_A0A1H1Y0W1,15
69397_A0A2C1Y874,15
69398_A0A2C1Z4X3,15
69399_I5CHB2,15
69400_A0A1Z4KN36,15
69401_A0A1Y5PY03,15
69402_A0A1R3W4D0,15
69403_A0A229R5T8,15
